<setting>
1920,1080,500,400,0,225,-275,-225,275,-225
</setting>
<timedatas>
0,01_1_sad,01_2_happy,01_3_neutral,2-1,2020-02-17 15:19:33,254,1385,1752,6761,9778
14,4,82.5,221,2020-02-17 15:21:53,165
14,4,83.6,220,2020-02-17 15:21:53,197
14,4,80.7,221.6,2020-02-17 15:21:53,230
14,4,76.7,220,2020-02-17 15:21:53,279
14,4,74,219.6,2020-02-17 15:21:53,311
14,4,73.3,219,2020-02-17 15:21:53,344
14,4,73.3,218.9,2020-02-17 15:21:53,377
14,5,74.3,218.5,2020-02-17 15:21:53,409
14,5,76.4,218.1,2020-02-17 15:21:53,442
14,5,78.6,217.1,2020-02-17 15:21:53,474
14,5,79.3,216.5,2020-02-17 15:21:53,507
14,5,79,218.4,2020-02-17 15:21:53,539
14,5,78.3,219.3,2020-02-17 15:21:53,572
14,5,77.5,219.8,2020-02-17 15:21:53,605
14,5,77.7,219.2,2020-02-17 15:21:53,637
14,5,78.4,218.3,2020-02-17 15:21:53,670
14,5,79.9,216.5,2020-02-17 15:21:53,702
14,5,80.3,215.5,2020-02-17 15:21:53,735
14,5,12.7,169.7,2020-02-17 15:21:53,767
14,5,-139.3,-173,2020-02-17 15:21:53,800
14,5,-140.3,-172.5,2020-02-17 15:21:53,833
14,5,-138.3,-171.7,2020-02-17 15:21:53,882
14,5,-137.8,-171.7,2020-02-17 15:21:53,898
14,5,-138.4,-172.3,2020-02-17 15:21:53,931
14,5,-141.4,-174.2,2020-02-17 15:21:53,963
14,5,-143.1,-175,2020-02-17 15:21:53,996
14,5,-127.6,-145.9,2020-02-17 15:21:54,28
14,5,-126.2,-145.7,2020-02-17 15:21:54,61
14,5,-127.1,-146.5,2020-02-17 15:21:54,110
14,5,-128.5,-147.4,2020-02-17 15:21:54,142
14,5,-129.8,-148.2,2020-02-17 15:21:54,175
14,5,-130.6,-147.8,2020-02-17 15:21:54,207
14,5,-131.1,-147.2,2020-02-17 15:21:54,240
14,5,15.6,-95.7,2020-02-17 15:21:54,273
14,5,14.7,-98.3,2020-02-17 15:21:54,305
14,5,13.7,-99.9,2020-02-17 15:21:54,345
14,5,12.8,-101.3,2020-02-17 15:21:54,362
14,5,13.1,-103.1,2020-02-17 15:21:54,394
14,5,13.9,-104.3,2020-02-17 15:21:54,443
14,5,15.1,-105.2,2020-02-17 15:21:54,476
14,5,15.8,-105.4,2020-02-17 15:21:54,508
14,5,16.6,-106.2,2020-02-17 15:21:54,541
14,5,17.4,-107.1,2020-02-17 15:21:54,574
14,5,18.1,-107.7,2020-02-17 15:21:54,606
14,5,18.4,-108,2020-02-17 15:21:54,639
14,5,18.5,-108,2020-02-17 15:21:54,671
14,5,18.2,-108.4,2020-02-17 15:21:54,704
14,5,18,-108.3,2020-02-17 15:21:54,736
14,5,17.5,-108.3,2020-02-17 15:21:54,769
14,5,17.1,-108.6,2020-02-17 15:21:54,802
14,5,16.4,-108.9,2020-02-17 15:21:54,834
14,5,16,-108.9,2020-02-17 15:21:54,867
14,5,15.6,-109.2,2020-02-17 15:21:54,900
14,5,-211.3,-284.5,2020-02-17 15:21:54,948
14,5,-210.6,-268.2,2020-02-17 15:21:54,965
14,5,-208.9,-265.2,2020-02-17 15:21:54,997
14,5,-207.7,-261.1,2020-02-17 15:21:55,30
14,5,-206.9,-259.1,2020-02-17 15:21:55,79
14,5,-208.8,-254,2020-02-17 15:21:55,111
14,5,-210.1,-250.4,2020-02-17 15:21:55,127
14,5,-210.1,-250.4,2020-02-17 15:21:55,176
14,5,-159.5,-240.8,2020-02-17 15:21:55,209
14,5,-160.1,-240.3,2020-02-17 15:21:55,242
14,5,-161.9,-237,2020-02-17 15:21:55,274
14,5,-162.6,-238.7,2020-02-17 15:21:55,307
14,5,-163,-239.2,2020-02-17 15:21:55,339
14,5,-163,-239.8,2020-02-17 15:21:55,372
14,5,-163.9,-239.7,2020-02-17 15:21:55,405
14,5,-165.8,-239.2,2020-02-17 15:21:55,437
14,5,-165.7,-239.1,2020-02-17 15:21:55,470
14,5,-166,-238.9,2020-02-17 15:21:55,502
14,5,-165.2,-237.6,2020-02-17 15:21:55,535
14,5,-165.1,-237.6,2020-02-17 15:21:55,567
14,5,-164.3,-237.7,2020-02-17 15:21:55,600
14,5,-163.8,-237.6,2020-02-17 15:21:55,633
14,5,-163.3,-237.1,2020-02-17 15:21:55,665
14,5,-163.3,-237,2020-02-17 15:21:55,698
14,5,-163.8,-237.2,2020-02-17 15:21:55,730
15,1,-164.4,-237,2020-02-17 15:21:55,778
15,1,5.5,-97.1,2020-02-17 15:21:55,794
15,1,5.9,-97.2,2020-02-17 15:21:55,827
15,1,5.8,-97.6,2020-02-17 15:21:55,859
15,1,5.5,-337.3,2020-02-17 15:21:56,6
15,1,5.7,-337.1,2020-02-17 15:21:56,39
15,1,-57.5,-167.5,2020-02-17 15:21:56,71
15,1,-35.9,-111.5,2020-02-17 15:21:56,104
15,1,-37,-106.1,2020-02-17 15:21:56,152
15,1,-37.9,-105.9,2020-02-17 15:21:56,169
15,1,-38,-104.2,2020-02-17 15:21:56,201
15,1,-37.8,-102.6,2020-02-17 15:21:56,234
15,1,-38.1,-103,2020-02-17 15:21:56,267
15,1,-38.6,-103.3,2020-02-17 15:21:56,299
15,1,2.3,-52.5,2020-02-17 15:21:56,332
15,1,2.3,-51.6,2020-02-17 15:21:56,364
15,1,2.5,-50,2020-02-17 15:21:56,397
15,1,1.9,-49.7,2020-02-17 15:21:56,429
15,1,1.6,-49.5,2020-02-17 15:21:56,462
15,1,1.4,-48.8,2020-02-17 15:21:56,513
15,1,34.9,1.2,2020-02-17 15:21:56,529
15,1,43.7,7.3,2020-02-17 15:21:56,562
15,1,47.6,8.3,2020-02-17 15:21:56,594
15,1,51.2,10.4,2020-02-17 15:21:56,643
15,1,53.1,12.6,2020-02-17 15:21:56,676
15,1,53.7,13.5,2020-02-17 15:21:56,708
15,1,54.5,14,2020-02-17 15:21:56,741
15,1,54.6,14.8,2020-02-17 15:21:56,773
15,1,55.7,15.7,2020-02-17 15:21:56,806
15,1,56.3,15.9,2020-02-17 15:21:56,839
15,1,56.5,15.3,2020-02-17 15:21:56,871
15,1,56.4,15,2020-02-17 15:21:56,904
15,1,56.5,15,2020-02-17 15:21:56,937
15,1,56.7,15.1,2020-02-17 15:21:56,969
15,1,56.9,14.6,2020-02-17 15:21:57,2
15,1,57,13.5,2020-02-17 15:21:57,34
15,1,56.9,13,2020-02-17 15:21:57,67
15,1,56.8,13,2020-02-17 15:21:57,99
15,1,57,13.2,2020-02-17 15:21:57,132
15,1,56.7,13,2020-02-17 15:21:57,165
15,1,56.3,12.9,2020-02-17 15:21:57,197
15,1,55.7,13.5,2020-02-17 15:21:57,246
15,1,55.6,13.5,2020-02-17 15:21:57,262
15,2,55.3,13.5,2020-02-17 15:21:57,295
15,2,55.6,12.4,2020-02-17 15:21:57,328
15,2,56.7,11.4,2020-02-17 15:21:57,376
15,2,57.2,11.9,2020-02-17 15:21:57,409
15,2,57.2,12.2,2020-02-17 15:21:57,441
15,2,57.1,12,2020-02-17 15:21:57,474
15,2,56.6,11.6,2020-02-17 15:21:57,507
15,2,56,11.5,2020-02-17 15:21:57,539
15,2,55.2,11.8,2020-02-17 15:21:57,572
15,2,55,11.8,2020-02-17 15:21:57,604
15,3,36.3,16.4,2020-02-17 15:21:57,638
15,3,37.4,15.7,2020-02-17 15:21:57,670
15,3,37,14.4,2020-02-17 15:21:57,703
15,3,35.7,12.7,2020-02-17 15:21:57,735
15,3,35.3,11.7,2020-02-17 15:21:57,768
15,3,35.1,11,2020-02-17 15:21:57,801
15,3,34.8,11.5,2020-02-17 15:21:57,849
15,3,34.9,11.3,2020-02-17 15:21:57,866
15,3,34.5,10.2,2020-02-17 15:21:57,898
15,3,34.6,9.7,2020-02-17 15:21:57,931
15,3,34.9,9.6,2020-02-17 15:21:57,964
15,3,35,9.8,2020-02-17 15:21:57,996
15,3,34.7,10,2020-02-17 15:21:58,29
15,3,-171.5,-167.2,2020-02-17 15:21:58,62
15,3,-176.2,-176.2,2020-02-17 15:21:58,94
15,3,-181,-179.7,2020-02-17 15:21:58,127
15,3,-184.7,-174.9,2020-02-17 15:21:58,175
15,3,-188.6,-175,2020-02-17 15:21:58,208
15,3,-192.1,-173.6,2020-02-17 15:21:58,241
15,3,-196,-174.6,2020-02-17 15:21:58,273
15,3,-196.3,-174.6,2020-02-17 15:21:58,306
15,3,-196.6,-174.4,2020-02-17 15:21:58,338
15,3,-285.2,-133.7,2020-02-17 15:21:58,371
15,3,-285,-128,2020-02-17 15:21:58,403
15,3,-284.4,-134.1,2020-02-17 15:21:58,436
15,3,-279.1,-144.3,2020-02-17 15:21:58,469
15,3,-279.1,-144.4,2020-02-17 15:21:58,501
15,3,-279.4,-144.1,2020-02-17 15:21:58,632
15,3,-279.2,-144.3,2020-02-17 15:21:58,664
15,3,-256.7,-224.1,2020-02-17 15:21:58,697
15,3,-257,-223.8,2020-02-17 15:21:58,730
15,3,-257.3,-223.6,2020-02-17 15:21:58,762
15,3,-257.6,-223.2,2020-02-17 15:21:58,795
15,3,71.3,145.3,2020-02-17 15:21:58,827
15,3,72.4,147.5,2020-02-17 15:21:58,876
15,3,72.6,147.3,2020-02-17 15:21:58,909
15,3,59.3,218.8,2020-02-17 15:21:58,941
15,3,57,222.4,2020-02-17 15:21:58,974
15,3,58.1,219.9,2020-02-17 15:21:59,6
15,3,58.8,218.4,2020-02-17 15:21:59,39
15,3,57.8,219.2,2020-02-17 15:21:59,79
15,3,57.3,218.9,2020-02-17 15:21:59,95
15,3,57.8,218.6,2020-02-17 15:21:59,128
15,3,58.1,218.6,2020-02-17 15:21:59,160
15,3,38.3,-4.3,2020-02-17 15:21:59,209
15,3,38.7,-6.5,2020-02-17 15:21:59,242
15,3,36.5,-7,2020-02-17 15:21:59,274
15,3,36.2,-9.7,2020-02-17 15:21:59,307
15,3,36.2,-10,2020-02-17 15:21:59,340
15,3,35.9,-14,2020-02-17 15:21:59,372
15,3,35.9,-13.4,2020-02-17 15:21:59,405
15,3,36.3,-12.1,2020-02-17 15:21:59,438
15,3,36.5,-11.1,2020-02-17 15:21:59,568
15,3,36.9,-11.4,2020-02-17 15:21:59,600
15,3,85.3,17.2,2020-02-17 15:21:59,649
15,3,-105.9,-179,2020-02-17 15:21:59,666
15,3,-74,0,2020-02-17 15:21:59,698
15,3,-74,-0.8,2020-02-17 15:21:59,731
15,3,-73.9,-4.4,2020-02-17 15:21:59,763
15,3,-73.7,-3.9,2020-02-17 15:21:59,796
15,3,-19.8,-23.9,2020-02-17 15:21:59,828
15,3,-23.3,-22.2,2020-02-17 15:21:59,861
15,3,-24.7,-21.3,2020-02-17 15:21:59,910
15,3,-25.8,-19.4,2020-02-17 15:21:59,942
15,3,-25.9,-19.2,2020-02-17 15:21:59,975
15,3,-25.9,-19.2,2020-02-17 15:22:00,8
15,3,-26,-19.4,2020-02-17 15:22:00,40
15,3,-26,-19.5,2020-02-17 15:22:00,73
15,3,217.4,18.8,2020-02-17 15:22:00,106
15,3,220.8,29.8,2020-02-17 15:22:00,138
15,3,221.6,31.8,2020-02-17 15:22:00,171
15,3,221.6,27.2,2020-02-17 15:22:00,203
15,3,221.7,27.5,2020-02-17 15:22:00,236
15,3,221.2,26.5,2020-02-17 15:22:00,292
15,3,221.5,24.1,2020-02-17 15:22:00,308
15,3,221.8,23.4,2020-02-17 15:22:00,341
15,3,112.8,-63.1,2020-02-17 15:22:00,374
15,3,107.1,-67.5,2020-02-17 15:22:00,406
15,3,104.8,-69.1,2020-02-17 15:22:00,439
15,3,102.9,-70.5,2020-02-17 15:22:00,471
15,3,102.7,-72.9,2020-02-17 15:22:00,504
15,3,102.3,-73.1,2020-02-17 15:22:00,537
15,3,102.1,-73.1,2020-02-17 15:22:00,569
15,3,101.8,-73.6,2020-02-17 15:22:00,602
15,3,101.6,-73.8,2020-02-17 15:22:00,635
15,3,102.1,-74.2,2020-02-17 15:22:00,667
15,3,101.7,-74.7,2020-02-17 15:22:00,797
15,3,101.6,-74.4,2020-02-17 15:22:00,830
15,3,101.5,-74.6,2020-02-17 15:22:00,879
15,3,-87.1,-181.5,2020-02-17 15:22:00,911
15,3,-87.5,-181.8,2020-02-17 15:22:00,928
15,3,-88.6,-68.1,2020-02-17 15:22:00,977
15,3,-88.1,-69.4,2020-02-17 15:22:01,9
15,3,-85.7,-67,2020-02-17 15:22:01,42
15,3,-86.8,-65.4,2020-02-17 15:22:01,74
15,3,-87.2,-62.2,2020-02-17 15:22:01,107
15,3,-92.5,-50.2,2020-02-17 15:22:01,140
15,3,-95.2,-48.5,2020-02-17 15:22:01,172
15,3,-96.7,-48.9,2020-02-17 15:22:01,205
15,3,-99.2,-53.5,2020-02-17 15:22:01,237
15,3,-100.7,-57.3,2020-02-17 15:22:01,270
15,3,-101.6,-58.8,2020-02-17 15:22:01,302
15,3,-101.8,-60.5,2020-02-17 15:22:01,335
15,3,-100,-54.8,2020-02-17 15:22:01,368
15,3,-173.5,-90.2,2020-02-17 15:22:01,400
15,3,-173.2,-87.6,2020-02-17 15:22:01,433
15,3,-174.8,-86.9,2020-02-17 15:22:01,465
15,3,-174.4,-97.4,2020-02-17 15:22:01,543
15,3,-173.6,-100.7,2020-02-17 15:22:01,559
15,3,-172.6,-102.6,2020-02-17 15:22:01,608
15,3,-169.7,-104.7,2020-02-17 15:22:01,641
15,3,-167.8,-106.3,2020-02-17 15:22:01,673
15,3,9,-63,2020-02-17 15:22:01,706
15,3,16.6,-65.3,2020-02-17 15:22:01,738
15,3,19.9,-65.8,2020-02-17 15:22:01,771
15,3,22.3,-66.8,2020-02-17 15:22:01,803
15,3,23.2,-69.4,2020-02-17 15:22:01,836
15,3,24.3,-72.2,2020-02-17 15:22:01,869
15,3,28.2,-75.8,2020-02-17 15:22:01,999
15,3,28.6,-76.8,2020-02-17 15:22:02,32
15,3,29.1,-77.6,2020-02-17 15:22:02,64
15,3,30.4,-138,2020-02-17 15:22:02,113
15,3,33.3,-124.3,2020-02-17 15:22:02,129
15,3,34.4,-114.4,2020-02-17 15:22:02,162
15,3,35,-107.5,2020-02-17 15:22:02,195
15,3,32.4,-104.8,2020-02-17 15:22:02,227
15,3,30.7,-102.2,2020-02-17 15:22:02,276
15,3,-159.7,-158.2,2020-02-17 15:22:02,309
15,3,-155.9,-159.5,2020-02-17 15:22:02,341
15,3,-156.3,-161,2020-02-17 15:22:02,374
15,3,-152.1,-160.8,2020-02-17 15:22:02,407
15,3,-151.8,-164.2,2020-02-17 15:22:02,439
15,3,-148.6,-165.2,2020-02-17 15:22:02,472
15,3,-147.6,-167.9,2020-02-17 15:22:02,504
15,3,-188.4,-195.6,2020-02-17 15:22:02,537
15,3,-187.7,-198.6,2020-02-17 15:22:02,569
15,3,-186.6,-198.8,2020-02-17 15:22:02,602
15,3,-185.3,-195.9,2020-02-17 15:22:02,635
15,4,-184.7,-195.5,2020-02-17 15:22:02,667
15,4,-185.3,-196.9,2020-02-17 15:22:02,700
15,4,-185.3,-198.1,2020-02-17 15:22:02,770
15,4,-233.4,-184.7,2020-02-17 15:22:02,803
15,4,-158,-236.8,2020-02-17 15:22:02,835
15,4,-161.3,-243.9,2020-02-17 15:22:02,868
15,4,-158.9,-239.2,2020-02-17 15:22:02,901
15,4,-162.3,-243.2,2020-02-17 15:22:02,933
15,4,-161,-237.8,2020-02-17 15:22:02,966
15,4,-161.5,-235.7,2020-02-17 15:22:02,998
15,4,-161.5,-233.2,2020-02-17 15:22:03,31
15,4,-22.2,-11.9,2020-02-17 15:22:03,63
15,4,-21.6,-5.1,2020-02-17 15:22:03,96
15,4,-20.4,-1.3,2020-02-17 15:22:03,129
15,4,-17.3,-0.4,2020-02-17 15:22:03,177
15,4,-16.8,0.4,2020-02-17 15:22:03,210
15,4,-15.6,0.5,2020-02-17 15:22:03,243
15,4,-14.8,1.3,2020-02-17 15:22:03,275
15,4,38.6,41.2,2020-02-17 15:22:03,308
15,4,140.1,245.8,2020-02-17 15:22:03,340
15,4,138,248.2,2020-02-17 15:22:03,373
15,4,137.4,249.7,2020-02-17 15:22:03,405
15,4,138.2,248.6,2020-02-17 15:22:03,438
15,4,138.6,249.7,2020-02-17 15:22:03,471
15,4,139.5,254.1,2020-02-17 15:22:03,503
15,4,139.6,256.7,2020-02-17 15:22:03,536
15,4,140,258.1,2020-02-17 15:22:03,568
15,4,140.3,259.8,2020-02-17 15:22:03,601
15,4,140.8,260.3,2020-02-17 15:22:03,634
15,4,141.2,261.6,2020-02-17 15:22:03,666
15,4,141.7,261.1,2020-02-17 15:22:03,699
15,4,142.4,260.9,2020-02-17 15:22:03,732
15,4,142.9,260.8,2020-02-17 15:22:03,764
15,4,22.7,-25.2,2020-02-17 15:22:03,797
15,4,27.9,-23,2020-02-17 15:22:03,829
15,4,31.2,-18.9,2020-02-17 15:22:03,862
15,4,30.7,-20.2,2020-02-17 15:22:03,911
15,4,30.3,-21.9,2020-02-17 15:22:03,943
15,4,29.4,-22.7,2020-02-17 15:22:03,984
15,4,30.1,-22.3,2020-02-17 15:22:04,1
15,4,29,-22.3,2020-02-17 15:22:04,33
15,4,29.6,-19.9,2020-02-17 15:22:04,66
15,4,29.9,-19.9,2020-02-17 15:22:04,98
15,4,29.7,-19.7,2020-02-17 15:22:04,131
15,4,39.3,79.9,2020-02-17 15:22:04,164
15,4,38.6,83.2,2020-02-17 15:22:04,196
15,4,39.1,86.5,2020-02-17 15:22:04,229
15,4,39.6,90,2020-02-17 15:22:04,278
15,4,39.7,91.8,2020-02-17 15:22:04,294
15,4,40.4,92.5,2020-02-17 15:22:04,343
15,4,40.5,92.6,2020-02-17 15:22:04,375
15,4,40.7,92.5,2020-02-17 15:22:04,408
15,4,17.3,176.9,2020-02-17 15:22:04,441
15,4,16.6,172.7,2020-02-17 15:22:04,473
15,4,16.3,172.7,2020-02-17 15:22:04,506
15,4,16.4,172.5,2020-02-17 15:22:04,538
15,4,16.1,172.8,2020-02-17 15:22:04,571
15,4,16.6,172.6,2020-02-17 15:22:04,603
15,4,17.1,172.4,2020-02-17 15:22:04,636
15,4,17.7,170.9,2020-02-17 15:22:04,669
15,4,17.9,171.1,2020-02-17 15:22:04,701
15,4,17.9,170.3,2020-02-17 15:22:04,734
15,4,17.6,169.3,2020-02-17 15:22:04,766
15,4,17.1,168.9,2020-02-17 15:22:04,799
15,4,16.5,168.9,2020-02-17 15:22:04,832
15,4,16.6,168.5,2020-02-17 15:22:04,864
15,4,16.6,168.7,2020-02-17 15:22:04,897
15,4,17.2,168.4,2020-02-17 15:22:04,946
15,4,17.3,168.3,2020-02-17 15:22:04,978
15,4,17.3,168,2020-02-17 15:22:05,11
15,5,71.2,-99.9,2020-02-17 15:22:05,27
15,5,69.1,-102.6,2020-02-17 15:22:05,76
15,5,67.1,-102.7,2020-02-17 15:22:05,109
15,5,66.1,-104.3,2020-02-17 15:22:05,141
15,5,65.6,-103.8,2020-02-17 15:22:05,200
15,5,65.4,-104.3,2020-02-17 15:22:05,201
15,5,64.5,-103.6,2020-02-17 15:22:05,233
15,5,64,-102.5,2020-02-17 15:22:05,266
15,5,63.6,-102.8,2020-02-17 15:22:05,298
15,5,63.8,-103.8,2020-02-17 15:22:05,331
15,5,63.8,-104.3,2020-02-17 15:22:05,363
15,5,63.3,-104.7,2020-02-17 15:22:05,396
15,5,63.1,-104.7,2020-02-17 15:22:05,428
15,5,62.6,-104.5,2020-02-17 15:22:05,461
15,5,341.7,-138.8,2020-02-17 15:22:05,510
15,5,343.2,-134.7,2020-02-17 15:22:05,543
15,5,343.6,-130.9,2020-02-17 15:22:05,575
15,5,343.8,-131,2020-02-17 15:22:05,608
15,5,344.9,-129.6,2020-02-17 15:22:05,640
15,5,342,-130.7,2020-02-17 15:22:05,673
15,5,340.3,-128.4,2020-02-17 15:22:05,705
15,5,341.1,-129.2,2020-02-17 15:22:05,738
15,5,340.8,-129.7,2020-02-17 15:22:05,771
15,5,340.5,-129.5,2020-02-17 15:22:05,803
15,5,188.9,-151.4,2020-02-17 15:22:05,836
15,5,188.5,-143.8,2020-02-17 15:22:05,868
15,5,187.2,-137.6,2020-02-17 15:22:05,901
15,5,186.5,-139.1,2020-02-17 15:22:05,934
15,5,186,-135.4,2020-02-17 15:22:05,966
15,5,186.4,-133,2020-02-17 15:22:05,999
16,1,186.6,-133.8,2020-02-17 15:22:06,31
16,1,163.3,-133.4,2020-02-17 15:22:06,64
16,1,167.2,-127.4,2020-02-17 15:22:06,96
16,1,165.1,-126.1,2020-02-17 15:22:06,145
16,1,163.3,-124.4,2020-02-17 15:22:06,162
16,1,162,-123.3,2020-02-17 15:22:06,194
16,1,161.7,-122.9,2020-02-17 15:22:06,227
16,1,161.8,-122.5,2020-02-17 15:22:06,276
16,1,162.1,-123.3,2020-02-17 15:22:06,308
16,1,162.5,-123.5,2020-02-17 15:22:06,341
16,1,162.6,-123.8,2020-02-17 15:22:06,373
16,1,162.4,-123.9,2020-02-17 15:22:06,406
16,1,160.9,-123.9,2020-02-17 15:22:06,562
16,1,160.9,-124,2020-02-17 15:22:06,595
16,1,161.1,-123.8,2020-02-17 15:22:06,627
16,1,161.6,-123.5,2020-02-17 15:22:06,660
16,1,23.8,-38.7,2020-02-17 15:22:06,693
16,1,26.2,-36.3,2020-02-17 15:22:06,741
16,1,20.9,-38.3,2020-02-17 15:22:06,774
16,1,17.9,-39.3,2020-02-17 15:22:06,807
16,1,16.2,-39.9,2020-02-17 15:22:06,839
16,1,18.1,-39.2,2020-02-17 15:22:06,872
16,1,18.9,-38.5,2020-02-17 15:22:06,905
16,1,17.9,-37.1,2020-02-17 15:22:06,937
16,1,18.1,-35.6,2020-02-17 15:22:06,970
16,1,18.5,-35.1,2020-02-17 15:22:07,2
16,1,19.1,-34.9,2020-02-17 15:22:07,35
16,1,19.5,-34.4,2020-02-17 15:22:07,67
16,1,19.5,-33.4,2020-02-17 15:22:07,100
16,1,19.4,-32.7,2020-02-17 15:22:07,132
16,1,20.1,-32.5,2020-02-17 15:22:07,165
16,1,20.9,-32,2020-02-17 15:22:07,198
16,2,21.7,-31.3,2020-02-17 15:22:07,230
16,2,22.3,-30.7,2020-02-17 15:22:07,279
16,2,23,-30.6,2020-02-17 15:22:07,312
16,2,23.6,-30.3,2020-02-17 15:22:07,328
16,2,23.6,-29.4,2020-02-17 15:22:07,361
16,2,23,-27.5,2020-02-17 15:22:07,409
16,2,22.9,-26.5,2020-02-17 15:22:07,442
16,2,23.4,-26.2,2020-02-17 15:22:07,475
16,2,25.7,-25.3,2020-02-17 15:22:07,542
16,3,26.3,-24.8,2020-02-17 15:22:07,567
16,3,26.7,-24,2020-02-17 15:22:07,599
16,3,27,-23.5,2020-02-17 15:22:07,632
16,3,26.9,-22.9,2020-02-17 15:22:07,665
16,3,26.9,-22.2,2020-02-17 15:22:07,697
16,3,26.9,-21.8,2020-02-17 15:22:07,730
16,3,27.5,-21.7,2020-02-17 15:22:07,762
16,3,28.2,-21.6,2020-02-17 15:22:07,795
16,3,28.8,-21.3,2020-02-17 15:22:07,827
16,3,29.5,-21,2020-02-17 15:22:07,860
16,3,30.4,-21.3,2020-02-17 15:22:07,909
16,3,31.1,-21.7,2020-02-17 15:22:07,942
16,3,30.4,-21.3,2020-02-17 15:22:08,72
16,3,29.6,-20.9,2020-02-17 15:22:08,137
16,3,29.4,-20.8,2020-02-17 15:22:08,170
16,3,-236.9,-213.7,2020-02-17 15:22:08,202
16,3,-231.3,-214.5,2020-02-17 15:22:08,235
16,3,-228.7,-214.4,2020-02-17 15:22:08,268
16,3,-228.2,-214,2020-02-17 15:22:08,300
16,3,-227.4,-214.4,2020-02-17 15:22:08,333
16,3,-227.7,-214.6,2020-02-17 15:22:08,365
16,3,250.6,-186.3,2020-02-17 15:22:08,464
16,3,243.1,-186.4,2020-02-17 15:22:08,496
16,3,239.8,-182.9,2020-02-17 15:22:08,529
16,3,237.9,-181.7,2020-02-17 15:22:08,561
16,3,238.1,-182.1,2020-02-17 15:22:08,610
16,3,239.9,-183,2020-02-17 15:22:08,643
16,3,238.3,-182.3,2020-02-17 15:22:08,676
16,3,238.6,-182.1,2020-02-17 15:22:08,708
16,3,236.9,-183.6,2020-02-17 15:22:08,757
16,3,234.7,-182.9,2020-02-17 15:22:08,773
16,3,233.5,-182.6,2020-02-17 15:22:08,904
16,3,234,-183,2020-02-17 15:22:08,936
16,3,234.8,-183.5,2020-02-17 15:22:08,969
16,3,234.9,-183.6,2020-02-17 15:22:09,1
16,3,-139.5,-117.5,2020-02-17 15:22:09,34
16,3,-128.4,-109.4,2020-02-17 15:22:09,67
16,3,-127.1,-109.1,2020-02-17 15:22:09,115
16,3,-126.2,-109.3,2020-02-17 15:22:09,132
16,3,-126.6,-109.3,2020-02-17 15:22:09,164
16,3,-125.7,-110.9,2020-02-17 15:22:09,197
16,3,-125,-111.2,2020-02-17 15:22:09,229
16,3,-181.7,-163.7,2020-02-17 15:22:09,278
16,3,-179.6,-165.8,2020-02-17 15:22:09,320
16,3,-179.5,-167.7,2020-02-17 15:22:09,336
16,3,-177.7,-168.3,2020-02-17 15:22:09,369
16,3,-180.5,-164.6,2020-02-17 15:22:09,402
16,3,-180.5,-165.2,2020-02-17 15:22:09,435
16,3,-180.3,-165.2,2020-02-17 15:22:09,467
16,3,-180.5,-165.2,2020-02-17 15:22:09,499
16,3,-209.3,-86,2020-02-17 15:22:09,532
16,3,-209.9,-85.9,2020-02-17 15:22:09,565
16,3,-176.8,-172.1,2020-02-17 15:22:09,597
16,3,-176.5,-172.4,2020-02-17 15:22:09,630
16,3,-173.4,-172.3,2020-02-17 15:22:09,663
16,3,-172.8,-172.5,2020-02-17 15:22:09,695
16,3,-55.4,-135.8,2020-02-17 15:22:09,728
16,3,-53.1,-129.2,2020-02-17 15:22:09,776
16,3,-54.5,-131.3,2020-02-17 15:22:09,809
16,3,-54.6,-127.9,2020-02-17 15:22:09,842
16,3,-54.3,-124.9,2020-02-17 15:22:09,874
16,3,-54,-125.9,2020-02-17 15:22:09,907
16,3,-53.3,-126,2020-02-17 15:22:09,940
16,3,-52.6,-125.8,2020-02-17 15:22:09,972
16,3,-52.3,-125.7,2020-02-17 15:22:10,5
16,3,159.9,-99.8,2020-02-17 15:22:10,37
16,3,158.9,-99.9,2020-02-17 15:22:10,70
16,3,158.8,-97.8,2020-02-17 15:22:10,102
16,3,159,-99.8,2020-02-17 15:22:10,135
16,3,158.7,-98.7,2020-02-17 15:22:10,167
16,3,158.9,-98.8,2020-02-17 15:22:10,200
16,3,81.9,13.1,2020-02-17 15:22:10,250
16,3,78.5,22.3,2020-02-17 15:22:10,266
16,3,75.6,27.1,2020-02-17 15:22:10,299
16,3,74.8,30.4,2020-02-17 15:22:10,332
16,3,73.9,31.5,2020-02-17 15:22:10,364
16,3,74.5,33,2020-02-17 15:22:10,397
16,3,74,34.7,2020-02-17 15:22:10,429
16,3,73.3,34.6,2020-02-17 15:22:10,478
16,3,103.1,-16.7,2020-02-17 15:22:10,494
16,3,103.5,-17.1,2020-02-17 15:22:10,527
16,3,104.5,-15.2,2020-02-17 15:22:10,576
16,3,104.8,-15.1,2020-02-17 15:22:10,609
16,3,104.3,-15.9,2020-02-17 15:22:10,641
16,3,104.2,-16.9,2020-02-17 15:22:10,674
16,3,104.8,-16.4,2020-02-17 15:22:10,706
16,3,104.9,-16.2,2020-02-17 15:22:10,739
16,3,104.9,-16.6,2020-02-17 15:22:10,772
16,3,105.5,-16.6,2020-02-17 15:22:10,934
16,3,105.5,-16.9,2020-02-17 15:22:10,967
16,3,37,-50.5,2020-02-17 15:22:11,0
16,3,37.9,-45.4,2020-02-17 15:22:11,32
